,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_in9,BILL_AMT9,PAY_AMT9,default
24725,60000,2,3,2,27,0,39325,2000,0
24726,70000,2,2,2,22,0,66748,2049,0
24727,20000,2,2,2,23,3,12508,0,1
24728,110000,2,2,1,25,2,30079,1494,1
24729,30000,2,2,2,25,0,15767,1488,0
24730,90000,2,3,2,25,0,74814,5000,0
24731,210000,2,2,1,25,0,142848,5000,0
24732,270000,2,1,2,27,0,196192,9000,0
24733,60000,2,1,2,27,2,322,563,0
24734,280000,2,2,2,24,-1,316,316,0
24735,50000,2,3,2,25,0,8298,1250,0
24736,70000,2,1,1,25,0,69334,3000,0
24737,140000,2,2,2,26,-1,10066,6483,0
24738,30000,2,3,2,26,0,27818,3000,1
24739,70000,2,1,2,26,0,69754,2791,0
24740,80000,2,2,2,26,1,0,0,0
24741,340000,2,2,2,27,0,59322,20063,0
24742,310000,2,1,2,27,0,134525,6200,0
24743,110000,2,2,2,27,1,59580,0,1
24744,130000,2,1,2,27,0,68251,3000,0
24745,100000,2,1,2,29,1,6266,0,0
24746,150000,2,1,2,29,0,94062,3183,0
24747,130000,2,3,1,26,0,121329,11000,0
24748,250000,2,1,1,27,0,85238,20004,0
24749,200000,2,1,2,28,0,7484,2000,0
24750,110000,2,2,2,28,2,105014,9000,0
24751,80000,2,3,1,27,0,24003,3028,1
24752,220000,2,1,2,27,0,66620,16008,0
24753,20000,2,2,2,27,0,16679,1554,0
24754,160000,2,2,2,26,1,5654,398,0
24755,170000,2,1,2,26,-1,3732,3732,0
24756,360000,2,2,2,26,0,17084,1400,0
24757,50000,2,2,1,26,0,49378,2500,0
24758,100000,2,1,2,27,0,43599,3000,0
24759,150000,2,1,2,29,0,146465,7000,0
24760,150000,2,2,1,29,0,8139,151691,0
24761,100000,2,1,2,29,0,167410,70001,0
24762,200000,2,1,2,29,-1,5967,1897,0
24763,300000,2,3,2,27,0,17376,1294,0
24764,130000,2,3,2,28,1,0,14051,0
24765,150000,2,2,1,28,0,97069,5300,0
24766,110000,2,1,2,28,0,53152,1725,0
24767,340000,2,3,1,28,-1,6780,3629,0
24768,60000,2,1,2,25,0,59228,2300,0
24769,90000,2,3,2,23,0,94806,30000,0
24770,230000,2,2,1,29,1,113218,4800,0
24771,200000,2,1,2,29,-1,3655,3084,0
24772,310000,2,1,2,28,-1,18877,18417,0
24773,150000,2,2,1,29,0,80625,8002,0
24774,210000,2,1,2,29,1,0,0,1
24775,290000,2,1,2,27,1,236258,1500,0
24776,180000,2,2,1,26,-1,31540,5000,0
24777,140000,2,1,2,26,0,137789,5000,1
24778,10000,2,2,1,26,2,2742,2500,0
24779,80000,2,1,2,27,0,36959,2000,0
24780,50000,2,1,2,27,3,300,0,1
24781,110000,2,1,2,28,0,52693,5064,0
24782,230000,2,3,1,27,0,67615,1323,0
24783,80000,2,1,2,27,-1,2127,0,0
24784,50000,2,1,1,27,1,19029,0,0
24785,220000,2,1,2,28,0,215779,8600,0
24786,30000,2,1,2,28,1,24307,0,1
24787,200000,2,1,2,26,0,196168,8800,0
24788,130000,2,2,1,26,0,45563,2100,0
24789,360000,2,1,2,26,2,2500,0,0
24790,140000,2,1,2,27,0,27750,1500,0
24791,150000,2,1,2,28,1,0,0,0
24792,20000,2,2,1,28,2,17023,2000,1
24793,130000,2,2,2,28,2,7964,1152,0
24794,190000,2,1,2,29,0,28096,2000,0
24795,140000,2,1,2,25,2,26623,3000,1
24796,180000,2,2,2,25,0,177607,6500,0
24797,180000,2,1,2,28,-1,2393,5461,0
24798,50000,2,2,2,28,0,23318,1398,0
24799,80000,2,2,1,27,-1,2805,1995,0
24800,120000,2,2,2,27,1,11238,0,1
24801,420000,2,2,2,28,0,89829,5126,0
24802,90000,2,2,1,27,1,0,1191,0
24803,70000,2,1,2,27,0,42825,5000,0
24804,200000,2,2,2,27,0,37076,5000,0
24805,240000,2,1,2,28,0,30173,5009,0
24806,360000,2,1,2,28,-1,276,0,0
24807,180000,2,1,2,28,0,20098,3000,0
24808,160000,2,1,2,27,-1,288,451,0
24809,20000,2,2,2,29,0,12742,1500,0
24810,30000,2,3,2,28,2,1946,1000,0
24811,230000,2,1,2,28,0,45405,2500,0
24812,240000,2,1,2,29,0,10747,30439,0
24813,200000,2,1,2,27,0,159215,15500,1
24814,340000,2,2,1,29,0,20816,1005,0
24815,50000,2,1,2,25,0,44641,1870,0
24816,200000,2,3,1,26,0,201642,7671,1
24817,140000,2,2,1,27,2,776,752,0
24818,160000,2,1,2,29,-1,20193,3250,0
24819,50000,2,1,2,26,2,29164,0,0
24820,20000,2,1,2,28,2,15522,3186,1
24821,140000,2,2,2,27,-1,1186,4000,0
24822,150000,2,1,1,29,1,0,231,0
24823,70000,2,2,2,25,1,73167,0,0
24824,50000,2,3,2,28,0,51422,2100,1
24825,80000,2,2,1,28,0,150651,3905,0
24826,360000,2,1,2,27,1,0,0,0
24827,130000,2,1,2,27,0,37319,2031,0
24828,120000,2,1,2,28,-1,2494,2000,0
24829,110000,2,2,2,28,0,79573,3800,0
24830,230000,2,2,2,28,0,29500,4800,0
24831,110000,2,2,2,29,0,18817,2600,1
24832,200000,2,1,2,28,-1,1860,4464,0
24833,60000,2,1,1,28,-1,2848,1469,0
24834,310000,2,3,2,28,0,240846,10500,0
24835,160000,2,3,2,27,1,-10,3392,0
24836,180000,2,1,1,27,0,152158,5539,0
24837,170000,2,1,1,30,-1,364,14662,0
24838,240000,2,1,2,29,-1,3647,2535,0
24839,160000,2,1,2,28,-1,160,0,0
24840,60000,2,3,2,28,0,59650,3376,0
24841,100000,2,2,1,28,0,94245,3500,0
24842,60000,2,1,2,28,0,6393,4278,1
24843,50000,2,1,2,31,-1,12725,30018,0
24844,120000,2,2,2,29,0,96342,4500,0
24845,250000,2,1,2,30,-1,18751,5000,0
24846,180000,2,1,1,30,-1,1863,1863,1
24847,210000,2,2,1,30,0,107539,3000,0
24848,360000,2,2,1,30,0,19918,500,0
24849,210000,2,1,2,26,0,132909,7000,0
24850,110000,2,2,1,29,0,27340,10000,0
24851,270000,2,2,2,29,-1,88996,17142,0
24852,50000,2,1,2,29,0,6161,3500,0
24853,220000,2,2,1,29,0,142818,5042,0
24854,80000,2,2,2,30,-1,4161,2000,0
24855,400000,2,1,1,31,-1,325,5581,0
24856,230000,2,2,1,30,0,234521,9800,0
24857,30000,2,2,1,29,1,27371,0,1
24858,150000,2,1,2,29,0,145138,5200,0
24859,230000,2,1,2,29,2,711,711,0
24860,510000,2,1,2,30,-1,71121,493358,0
24861,20000,2,2,2,30,1,20128,0,1
24862,150000,2,1,2,27,0,51032,30000,0
24863,110000,2,2,2,24,0,6217,2000,0
24864,250000,2,2,1,25,0,24920,2000,0
24865,150000,2,1,2,28,-1,3470,0,0
24866,420000,2,2,2,29,0,267050,10000,0
24867,220000,2,1,2,28,-1,6601,5026,0
24868,150000,2,2,1,28,0,5527,1000,0
24869,150000,2,2,2,29,1,4577,0,1
24870,240000,2,2,2,27,0,30589,2239,0
24871,20000,2,2,2,28,0,2937,3353,1
24872,30000,2,2,2,29,2,28541,1385,1
24873,80000,2,2,1,29,2,80100,3500,0
24874,400000,2,1,2,29,-1,5567,13011,0
24875,150000,2,2,2,27,0,88957,5500,0
24876,180000,2,2,1,32,0,95917,2986,0
24877,360000,2,3,1,32,0,227689,7142,0
24878,160000,2,1,1,30,-1,960,3597,1
24879,80000,2,2,2,30,0,80681,6900,0
24880,240000,2,2,1,32,1,0,0,0
24881,50000,2,2,1,33,0,34485,1815,1
24882,50000,2,3,1,29,0,47194,2002,1
24883,50000,2,1,2,29,2,50461,2100,0
24884,140000,2,1,2,30,0,78095,8000,0
24885,310000,2,1,2,29,0,8454,14581,0
24886,430000,2,3,2,30,0,308741,12000,0
24887,100000,2,1,2,30,0,89242,4200,0
24888,500000,2,1,2,29,0,28555,5000,0
24889,200000,2,2,2,29,0,204134,8000,1
24890,140000,2,1,2,29,0,135436,13102,0
24891,100000,2,1,2,28,0,10886,1300,0
24892,190000,2,1,2,28,0,141693,5618,0
24893,50000,2,1,2,28,0,48782,2100,0
24894,440000,2,1,1,31,0,232526,1025,0
24895,30000,2,2,1,30,-1,4994,0,0
24896,180000,2,2,2,29,-1,4184,0,0
24897,390000,2,1,2,29,0,89953,25000,0
24898,30000,2,2,1,31,0,16207,4000,0
24899,10000,2,2,2,32,-1,77,7417,1
24900,270000,2,2,2,32,0,59710,1808,0
24901,20000,2,2,1,32,3,2400,0,1
24902,50000,2,2,1,34,0,45974,2374,0
24903,60000,2,1,2,33,1,11776,0,0
24904,50000,2,3,1,34,2,28289,5000,1
24905,20000,2,3,2,40,0,19088,1248,0
24906,80000,2,3,1,35,1,68423,3300,1
24907,50000,2,2,1,47,0,48433,3500,0
24908,140000,2,1,1,40,2,21952,6300,1
24909,400000,2,1,2,36,-1,845,1428,0
24910,50000,2,3,1,44,0,13881,3483,0
24911,80000,2,2,1,36,0,74652,3700,0
24912,380000,2,2,1,30,2,225995,10382,1
24913,230000,2,3,1,33,0,233314,8005,0
24914,210000,2,1,2,31,0,9604,5056,0
24915,100000,2,2,2,40,0,92393,3500,0
24916,210000,2,2,1,44,0,124146,6000,0
24917,140000,2,1,1,35,0,92924,4691,0
24918,120000,2,3,2,26,1,0,1953,1
24919,50000,2,2,2,26,0,49296,1614,0
24920,360000,2,1,2,26,-1,273,3558,0
24921,80000,2,3,1,42,2,17511,3600,1
24922,230000,2,1,2,46,-1,699,699,0
24923,50000,2,2,1,38,0,6350,1100,1
24924,20000,2,3,1,35,0,7196,1120,0
24925,10000,2,3,1,44,5,8678,0,1
24926,140000,2,1,1,41,0,80603,3000,0
24927,150000,2,2,1,41,-1,1650,0,0
24928,290000,2,2,2,36,0,110695,3260,0
24929,170000,2,2,1,36,-1,813,2085,0
24930,120000,2,2,2,33,-1,508,700,0
24931,80000,2,1,1,45,0,77402,2900,0
24932,100000,2,2,1,48,0,109033,3641,0
24933,40000,2,3,2,41,0,72892,1971,1
24934,130000,2,3,2,46,0,131996,5000,0
24935,100000,2,2,2,41,0,96509,4500,0
24936,300000,2,3,1,46,0,147289,10000,0
24937,150000,2,2,2,41,-1,316,316,0
24938,50000,2,2,1,39,1,27094,0,1
24939,170000,2,2,2,45,-1,1638,1638,0
24940,220000,2,2,2,31,2,182176,0,1
24941,210000,2,1,2,29,-1,18662,6224,0
24942,200000,2,1,2,30,0,89874,4200,0
24943,180000,2,1,2,30,2,14038,3500,1
24944,50000,2,1,1,31,1,50883,2200,1
24945,50000,2,2,2,35,1,31507,0,0
24946,180000,2,1,1,39,-1,892,6846,0
24947,160000,2,2,2,45,1,0,0,0
24948,120000,2,1,2,37,2,744,444,1
24949,60000,2,2,1,39,-1,12545,1217,1
24950,210000,2,2,1,36,0,13460,1534,0
24951,140000,2,3,2,43,0,140832,5006,0
24952,150000,2,2,1,38,0,149957,6000,0
24953,110000,2,3,2,43,2,114614,0,1
24954,350000,2,1,1,41,0,15407,3000,0
24955,150000,2,2,2,43,0,111024,2720,0
24956,420000,2,1,1,39,0,298753,13000,1
24957,80000,2,1,1,41,0,11987,1325,0
24958,180000,2,1,1,44,0,138701,5100,0
24959,290000,2,2,1,39,1,-70,10000,0
24960,300000,2,1,1,37,0,4476,3017,0
24961,80000,2,2,1,41,0,78480,3100,1
24962,20000,2,2,1,43,1,17188,0,0
24963,20000,2,2,2,39,1,0,0,1
24964,500000,2,1,2,35,-1,33214,18694,0
24965,10000,2,3,1,49,0,9807,2114,0
24966,100000,2,3,1,42,0,58543,2004,0
24967,540000,2,3,2,38,1,736,736,0
24968,50000,2,2,1,39,0,37503,1399,0
24969,550000,2,1,2,44,0,27093,30820,0
24970,200000,2,3,1,42,-1,2213,5286,0
24971,50000,2,3,1,44,0,46363,1762,0
24972,230000,2,3,1,36,1,232115,22,0
24973,330000,2,3,1,45,0,33369,2000,0
24974,200000,2,3,1,36,0,167385,8000,0
24975,220000,2,1,1,46,3,249449,9501,0
24976,360000,2,2,1,47,-1,71006,36448,0
24977,150000,2,1,1,36,0,38298,1635,0
24978,170000,2,3,2,47,-1,16089,5455,0
24979,50000,2,3,1,49,2,47934,2100,0
24980,20000,2,3,2,48,1,18038,1000,1
24981,300000,2,1,2,32,0,169223,10000,0
24982,200000,2,1,1,40,1,2418,0,0
24983,210000,2,1,1,34,0,73329,2700,0
24984,100000,2,1,2,42,0,93256,8300,0
24985,210000,2,2,1,43,-1,3088,5056,0
24986,80000,2,2,1,32,0,77808,3000,0
24987,130000,2,3,1,31,0,62518,4065,1
24988,320000,2,2,2,35,0,94561,6085,0
24989,260000,2,1,2,29,0,78341,10000,0
24990,230000,2,3,2,46,0,273094,135034,0
24991,210000,2,1,1,44,-1,14993,1938,0
24992,160000,2,3,1,41,1,45057,2000,0
24993,210000,2,1,1,30,0,187191,4700,0
24994,120000,2,1,2,32,1,0,0,0
24995,30000,2,1,1,32,0,27764,2000,1
24996,70000,2,2,1,31,0,38579,8958,0
24997,270000,2,2,1,31,0,177003,6235,0
24998,50000,2,2,2,45,1,23751,0,1
24999,110000,2,2,1,48,0,108668,4322,0
25000,150000,2,2,1,44,0,49716,2000,0
25001,300000,2,2,1,30,-1,10746,7006,0
25002,20000,2,2,1,32,0,18377,1288,1
25003,50000,2,2,1,31,2,44105,2000,0
25004,50000,2,3,1,31,1,0,0,0
25005,150000,2,1,1,46,0,135748,5000,0
25006,200000,2,2,2,32,-1,13467,4366,0
25007,100000,2,2,1,32,1,-350,0,0
25008,360000,2,1,2,33,-1,5334,3017,1
25009,50000,2,2,1,33,0,37541,1434,0
25010,220000,2,2,1,33,0,204144,6500,0
25011,80000,2,1,2,33,1,83367,0,1
25012,150000,2,1,1,33,-1,20441,6549,0
25013,210000,2,1,1,34,-1,326,983,1
25014,70000,2,2,2,34,0,67655,3200,0
25015,50000,2,2,1,48,0,44324,2000,0
25016,130000,2,3,1,49,0,25339,1427,0
25017,360000,2,2,1,40,-1,29540,27930,0
25018,160000,2,2,1,42,0,25338,3000,0
25019,500000,2,1,1,40,0,18436,3001,0
25020,430000,2,1,2,36,0,258212,10500,1
25021,300000,2,3,2,48,1,-2,781,1
25022,50000,2,1,2,46,-1,3737,0,0
25023,300000,2,2,1,38,0,1250,940,0
25024,20000,2,3,1,39,0,19078,1509,1
25025,370000,2,2,2,38,0,75823,5000,0
25026,230000,2,2,1,36,-1,4390,1402,0
25027,300000,2,2,1,40,0,11704,1139,0
25028,250000,2,1,1,40,-1,2971,1737,0
25029,320000,2,1,1,41,0,95155,4400,0
25030,310000,2,3,1,45,0,311401,21084,0
25031,80000,2,3,1,37,0,24941,1423,0
25032,200000,2,3,2,45,0,69817,2049,0
25033,160000,2,3,1,38,0,151963,5100,0
25034,20000,2,2,2,47,0,20151,2000,0
25035,20000,2,2,2,33,0,11635,2000,0
25036,30000,2,2,1,33,3,2400,0,1
25037,500000,2,1,2,30,1,943,5692,0
25038,180000,2,1,2,30,-1,1650,196,0
25039,180000,2,2,1,33,0,70472,3218,0
25040,290000,2,3,1,46,-1,30365,32575,0
25041,200000,2,2,1,37,0,4942,1068,0
25042,200000,2,1,1,34,1,0,0,0
25043,400000,2,2,2,35,2,61245,50016,1
25044,30000,2,3,2,42,1,30445,0,1
25045,340000,2,2,2,39,0,332319,12500,0
25046,50000,2,2,1,41,0,74903,2120,0
25047,220000,2,3,1,43,0,215050,9029,0
25048,100000,2,1,1,37,1,0,0,1
25049,400000,2,3,1,40,0,30179,35729,0
25050,30000,2,3,2,47,-1,3220,390,0
25051,10000,2,3,1,34,0,7101,1307,1
25052,110000,2,2,1,46,0,102726,10700,0
25053,30000,2,2,1,44,2,21003,1662,1
25054,110000,2,2,1,37,0,95986,4300,0
25055,150000,2,2,2,42,0,255207,6301,0
25056,80000,2,2,2,32,1,113740,0,1
25057,160000,2,1,1,41,-1,24411,7944,0
25058,30000,2,2,1,32,0,3454,0,0
25059,150000,2,1,1,33,1,-3,353,0
25060,140000,2,2,1,34,1,0,0,0
25061,120000,2,1,1,37,0,21128,5020,0
25062,100000,2,3,1,48,-1,390,5333,0
25063,50000,2,2,1,38,0,51023,2300,0
25064,80000,2,3,1,42,-1,4571,4905,0
25065,140000,2,3,2,41,0,85698,1400,0
25066,270000,2,1,1,45,0,218116,10041,0
25067,210000,2,3,1,36,-1,1168,1511,0
25068,30000,2,2,1,43,0,26806,4000,0
25069,260000,2,3,1,44,0,259346,9428,1
25070,20000,2,2,1,42,2,18162,900,1
25071,50000,2,2,1,43,0,46882,5100,0
25072,50000,2,3,1,41,0,46857,2000,0
25073,160000,2,1,1,38,-1,316,873,1
25074,140000,2,3,1,44,1,-9,909,0
25075,230000,2,2,1,43,0,7075,1279,0
25076,120000,2,2,1,34,1,0,0,0
25077,20000,2,2,1,49,0,9589,2200,1
25078,90000,2,2,1,44,-1,390,390,1
25079,130000,2,3,1,38,0,64517,3000,0
25080,430000,2,2,1,42,0,89756,3169,0
25081,110000,2,2,1,40,0,5457,1300,0
25082,280000,2,3,1,45,0,294995,26345,0
25083,50000,2,3,2,46,0,36165,1600,0
25084,320000,2,2,2,36,-1,396,396,0
25085,110000,2,2,1,41,0,104133,4500,1
25086,180000,2,2,1,42,-1,390,390,0
25087,180000,2,3,2,41,0,130979,5739,0
25088,10000,2,2,2,32,0,5250,1223,1
25089,30000,2,2,1,32,1,0,0,1
25090,70000,2,2,2,32,2,67955,3007,1
25091,20000,2,2,2,44,0,18578,2000,0
25092,50000,2,2,2,36,2,39125,2000,1
25093,180000,2,2,1,38,-1,390,10426,0
25094,220000,2,3,2,46,0,214274,11000,0
25095,180000,2,1,2,29,-1,15991,1473,0
25096,170000,2,1,2,29,0,106146,11021,0
25097,100000,2,2,2,30,0,96636,3402,0
25098,280000,2,2,2,30,-1,13182,5290,0
25099,290000,2,1,2,31,-1,21720,1240,0
25100,30000,2,2,1,31,3,25320,0,1
25101,30000,2,2,2,31,0,28651,1800,0
25102,80000,2,2,1,46,0,74745,2815,0
25103,50000,2,2,1,42,0,48706,1809,0
25104,60000,2,3,1,34,2,6731,1300,0
25105,260000,2,2,1,34,0,198788,6105,0
25106,60000,2,2,1,41,0,19813,5000,0
25107,80000,2,2,1,29,1,85738,0,0
25108,360000,2,3,1,40,1,0,0,0
25109,180000,2,2,1,30,0,8531,1200,0
25110,80000,2,2,2,31,2,30911,2009,1
25111,70000,2,2,1,44,0,66301,3500,0
25112,360000,2,1,1,36,-1,18641,7174,0
25113,100000,2,3,1,38,0,87181,4017,0
25114,100000,2,1,2,29,0,70205,4000,0
25115,60000,2,2,2,27,0,7301,11512,0
25116,10000,2,2,1,29,0,6176,1265,0
25117,50000,2,2,2,27,1,11966,1500,0
25118,180000,2,2,1,29,2,113331,5500,1
25119,30000,2,1,2,30,0,29009,1315,0
25120,70000,2,2,2,30,-1,69494,2716,1
25121,460000,2,2,2,32,0,30506,1568,0
25122,110000,2,2,1,42,-1,776,776,0
25123,240000,2,1,2,31,0,31759,10000,0
25124,210000,2,2,1,31,0,205243,7736,0
25125,300000,2,3,2,32,1,-27,72071,0
25126,170000,2,1,2,34,1,0,5010,0
25127,420000,2,2,1,34,0,49256,4000,0
25128,260000,2,1,2,33,-1,465,460,0
25129,50000,2,3,1,41,0,46456,1760,0
25130,80000,2,2,2,43,0,77479,3631,0
25131,200000,2,1,1,45,-1,69288,0,0
25132,80000,2,3,1,40,0,18608,2000,0
25133,290000,2,2,1,36,0,8413,2006,0
25134,50000,2,2,1,42,-1,565,5481,0
25135,450000,2,2,1,36,-1,3087,2081,0
25136,250000,2,2,1,38,1,-163,0,0
25137,50000,2,3,1,40,0,48747,5300,0
25138,20000,2,3,1,41,0,8777,2000,0
25139,250000,2,1,2,36,0,111204,5600,0
25140,180000,2,2,1,36,2,172360,9000,1
25141,500000,2,3,2,35,1,458863,16918,0
25142,30000,2,3,1,44,0,25957,3400,0
25143,250000,2,2,2,36,0,71012,2200,0
25144,170000,2,1,2,39,0,60514,5011,0
25145,430000,2,2,1,42,-1,38495,11935,0
25146,170000,2,2,2,43,0,136113,7000,0
25147,210000,2,2,2,32,-1,576,3578,0
25148,200000,2,1,1,40,-1,3827,8030,0
25149,400000,2,1,2,30,-1,634,5939,0
25150,80000,2,3,2,35,1,0,0,0
25151,80000,2,2,1,35,1,30997,1852,1
25152,30000,2,2,1,38,-1,2828,3963,0
25153,20000,2,3,1,39,1,8562,1200,1
25154,460000,2,2,1,39,-1,11403,14029,0
25155,80000,2,2,2,42,0,42656,1519,0
25156,80000,2,3,1,36,-1,808,836,0
25157,100000,2,1,1,41,2,31786,3680,1
25158,50000,2,2,1,36,0,46714,1766,0
25159,80000,2,2,1,36,1,74328,3000,1
25160,130000,2,2,2,37,0,81731,4000,0
25161,50000,2,2,1,36,2,46203,0,0
25162,210000,2,2,1,44,0,88309,4500,0
25163,50000,2,2,1,32,0,45271,2000,0
25164,460000,2,2,2,33,0,8316,6018,0
25165,150000,2,3,1,34,0,115227,10000,0
25166,80000,2,3,1,31,0,56195,4808,0
25167,80000,2,2,1,42,0,46911,1748,0
25168,180000,2,3,1,46,-1,10456,357,1
25169,100000,2,3,1,35,1,0,0,0
25170,60000,2,2,1,40,0,28738,4000,1
25171,50000,2,3,2,34,0,51037,2100,0
25172,390000,2,1,1,42,0,310075,10021,0
25173,210000,2,1,1,38,0,8420,3000,0
25174,160000,2,2,2,39,0,163058,6001,0
25175,50000,2,3,1,42,0,28693,3644,0
25176,50000,2,2,2,31,0,10682,1194,0
25177,160000,2,2,1,37,0,138594,3755,0
25178,80000,2,3,1,43,0,71604,3500,0
25179,170000,2,2,1,31,-1,60644,5000,0
25180,60000,2,3,1,33,1,56326,0,0
25181,160000,2,1,1,47,1,0,0,0
25182,20000,2,2,1,45,0,9779,1063,0
25183,80000,2,1,2,27,-1,988,12961,1
25184,210000,2,2,2,29,-1,103591,3831,0
25185,50000,2,1,2,27,0,4950,1068,1
25186,500000,2,1,2,28,0,390393,26085,0
25187,120000,2,2,2,28,1,0,0,0
25188,20000,2,2,2,28,1,20583,0,0
25189,250000,2,1,2,28,0,116861,5000,0
25190,80000,2,3,1,34,-1,3500,9295,0
25191,150000,2,2,2,28,0,22943,1335,0
25192,340000,2,2,2,29,0,43733,16787,0
25193,80000,2,1,1,28,0,73606,10200,0
25194,130000,2,3,2,29,0,12939,1000,0
25195,100000,2,2,2,29,0,87133,3400,0
25196,230000,2,1,2,29,0,12394,2102,0
25197,160000,2,1,2,30,1,0,0,0
25198,220000,2,2,2,29,2,28992,8000,0
25199,80000,2,1,2,29,0,14227,1500,1
25200,420000,2,2,1,29,0,48455,2011,0
25201,80000,2,1,2,32,0,40478,5225,0
25202,210000,2,1,2,31,0,77830,2555,0
25203,220000,2,1,2,31,0,124281,10000,0
25204,170000,2,2,2,30,0,132283,6000,1
25205,50000,2,1,2,30,1,41934,2100,0
25206,300000,2,1,2,33,0,58719,3000,0
25207,140000,2,2,1,33,1,0,7933,0
25208,290000,2,2,2,33,0,242422,7757,0
25209,500000,2,1,1,33,-1,3994,8022,0
25210,40000,2,3,1,44,1,35544,2000,1
25211,50000,2,2,1,45,0,39944,2124,0
25212,80000,2,3,1,45,-1,19989,1228,0
25213,280000,2,1,1,35,-1,7147,2500,0
25214,80000,2,3,1,48,0,33058,1945,0
25215,120000,2,2,1,34,0,119884,4545,0
25216,300000,2,1,1,40,0,121603,30000,0
25217,120000,2,2,2,37,2,38757,4300,0
25218,50000,2,2,1,42,0,12106,1184,0
25219,100000,2,2,1,47,0,24735,3555,0
25220,160000,2,2,1,45,0,63198,7000,0
25221,50000,2,3,1,33,0,23500,0,0
25222,170000,2,2,2,35,0,121231,5000,0
25223,50000,2,2,1,37,0,47832,3010,0
25224,360000,2,1,1,40,2,108399,0,1
25225,70000,2,2,2,36,0,68028,3340,1
25226,20000,2,3,1,45,-1,1403,6990,0
25227,100000,2,3,1,46,0,33699,4500,0
25228,180000,2,3,0,36,-1,326,326,0
25229,230000,2,2,1,35,2,1214,500,1
25230,180000,2,2,1,39,1,101526,3000,0
25231,180000,2,1,2,45,1,0,0,0
25232,20000,2,2,1,34,0,17625,1019,0
25233,150000,2,2,1,49,1,0,970,0
25234,260000,2,2,1,35,-1,5656,869,0
25235,230000,2,3,2,45,0,30099,1000,0
25236,200000,2,2,2,32,0,127132,5058,0
25237,70000,2,3,1,37,0,48684,1785,0
25238,160000,2,3,1,36,1,0,17029,0
25239,80000,2,2,2,33,0,25211,1300,0
25240,100000,2,2,1,30,0,47423,3000,0
25241,20000,2,2,1,38,1,0,2000,1
25242,110000,2,3,1,47,0,109461,3477,0
25243,100000,2,2,2,35,-1,326,2691,1
25244,240000,2,2,1,39,0,233161,8900,0
25245,170000,2,1,1,31,1,1564,0,0
25246,110000,2,1,2,31,2,91773,4550,1
25247,50000,2,2,2,44,-1,501,1463,0
25248,390000,2,2,2,41,0,10496,0,0
25249,40000,2,3,1,44,0,13033,1232,0
25250,20000,2,3,1,41,1,18548,3100,0
25251,180000,2,2,2,36,1,0,0,0
25252,50000,2,2,1,41,1,23165,2000,1
25253,110000,2,2,1,37,0,20733,1602,0
25254,20000,2,3,2,39,0,15969,1285,1
25255,40000,2,3,1,36,0,15861,3000,0
25256,50000,2,3,1,47,2,46666,2100,1
25257,200000,2,1,2,30,-1,200,200,0
25258,90000,2,2,1,31,0,19929,1500,0
25259,310000,2,2,1,36,0,294180,11000,0
25260,330000,2,2,1,37,0,46348,1574,0
25261,210000,2,3,2,30,-1,1661,5793,0
25262,20000,2,2,1,39,1,17751,1800,0
25263,140000,2,2,1,31,0,98250,4600,0
25264,150000,2,2,1,36,2,100247,12924,1
25265,50000,2,2,1,37,-1,7390,2157,0
25266,240000,2,2,1,28,0,175976,6600,0
25267,150000,2,1,2,29,0,78044,2000,0
25268,260000,2,2,2,40,0,120108,4224,0
25269,470000,2,3,1,42,0,219081,70000,0
25270,190000,2,1,1,47,0,192493,7200,0
25271,160000,2,2,2,28,-1,5171,3634,0
25272,320000,2,1,2,31,-1,66604,9293,0
25273,30000,2,2,2,30,0,24482,1800,1
25274,200000,2,2,2,34,0,189490,18000,1
25275,150000,2,2,2,34,0,39883,2068,0
25276,50000,2,3,1,30,0,48549,1813,0
25277,80000,2,2,2,24,0,19188,1374,0
25278,50000,2,2,1,47,0,9532,5000,0
25279,80000,2,3,1,37,2,93050,8840,1
25280,280000,2,2,2,34,0,7215,24143,0
25281,160000,2,1,1,38,0,132932,8005,0
25282,80000,2,1,2,29,0,28491,1710,0
25283,160000,2,2,2,30,0,136053,3528,0
25284,90000,2,2,1,32,-1,3682,0,0
25285,360000,2,2,2,32,0,11646,5000,0
25286,80000,2,2,1,34,0,71435,2642,0
25287,20000,2,3,1,36,-1,626,626,1
25288,50000,2,2,1,48,0,48572,2028,0
25289,200000,2,1,1,40,2,80468,4200,1
25290,50000,2,3,1,44,1,13112,2100,1
25291,120000,2,2,1,31,1,21134,0,1
25292,60000,2,2,1,31,2,63201,1132,1
25293,120000,2,3,2,32,-1,66551,2429,0
25294,80000,2,1,1,32,1,0,0,0
25295,140000,2,2,2,32,2,103181,6000,0
25296,300000,2,1,1,33,-1,3890,4008,0
25297,230000,2,2,1,30,0,8685,1079,0
25298,310000,2,3,2,30,1,5931,120000,0
25299,330000,2,1,2,31,-1,4054,1091,0
25300,210000,2,1,1,35,0,67374,2500,0
25301,120000,2,2,1,35,0,115600,5521,0
25302,170000,2,2,1,35,0,96565,30580,0
25303,50000,2,2,2,39,0,25254,2000,0
25304,100000,2,3,1,44,2,12724,0,1
25305,140000,2,1,2,33,-1,10174,8651,0
25306,210000,2,2,2,33,0,43047,1000,0
25307,360000,2,1,2,34,0,96169,4000,0
